Date     Hour       ImagePath       PassCount      NotPassCount
2026-02-18   07   /home/open/.edgegpt-0d-resin/Inference_Resin_images/2026-02-18/07/image_20260218_075421.jpg        112        0
2026-02-18   07   /home/open/.edgegpt-0d-resin/Inference_Resin_images/2026-02-18/07/image_20260218_075456.jpg        113        0
2026-02-18   07   /home/open/.edgegpt-0d-resin/Inference_Resin_images/2026-02-18/07/image_20260218_075519.jpg        114        0
2026-02-18   07   /home/open/.edgegpt-0d-resin/Inference_Resin_images/2026-02-18/07/image_20260218_075531.jpg        115        0
2026-02-18   07   /home/open/.edgegpt-0d-resin/Inference_Resin_images/2026-02-18/07/image_20260218_075543.jpg        116        0
2026-02-18   07   /home/open/.edgegpt-0d-resin/Inference_Resin_images/2026-02-18/07/image_20260218_075616.jpg        117        0
2026-02-18   07   /home/open/.edgegpt-0d-resin/Inference_Resin_images/2026-02-18/07/image_20260218_075629.jpg        118        0
2026-02-18   07   /home/open/.edgegpt-0d-resin/Inference_Resin_images/2026-02-18/07/image_20260218_075640.jpg        119        0
2026-02-18   07   /home/open/.edgegpt-0d-resin/Inference_Resin_images/2026-02-18/07/image_20260218_075712.jpg        120        0
2026-02-18   07   /home/open/.edgegpt-0d-resin/Inference_Resin_images/2026-02-18/07/image_20260218_075739.jpg        121        0
2026-02-18   07   /home/open/.edgegpt-0d-resin/Inference_Resin_images/2026-02-18/07/image_20260218_075803.jpg        122        0
2026-02-18   07   /home/open/.edgegpt-0d-resin/Inference_Resin_images/2026-02-18/07/image_20260218_075828.jpg        123        0
2026-02-18   07   /home/open/.edgegpt-0d-resin/Inference_Resin_images/2026-02-18/07/image_20260218_075852.jpg        124        0
2026-02-18   07   /home/open/.edgegpt-0d-resin/Inference_Resin_images/2026-02-18/07/image_20260218_075917.jpg        125        0
2026-02-18   07   /home/open/.edgegpt-0d-resin/Inference_Resin_images/2026-02-18/07/image_20260218_075950.jpg        126        0
2026-02-18   08   /home/open/.edgegpt-0d-resin/Inference_Resin_images/2026-02-18/08/image_20260218_080001.jpg        127        0
2026-02-18   08   /home/open/.edgegpt-0d-resin/Inference_Resin_images/2026-02-18/08/image_20260218_080027.jpg        128        0
2026-02-18   08   /home/open/.edgegpt-0d-resin/Inference_Resin_images/2026-02-18/08/image_20260218_080059.jpg        129        0
2026-02-18   08   /home/open/.edgegpt-0d-resin/Inference_Resin_images/2026-02-18/08/image_20260218_080125.jpg        130        0
2026-02-18   08   /home/open/.edgegpt-0d-resin/Inference_Resin_images/2026-02-18/08/image_20260218_080151.jpg        131        0
2026-02-18   08   /home/open/.edgegpt-0d-resin/Inference_Resin_images/2026-02-18/08/image_20260218_080223.jpg        132        0
2026-02-18   08   /home/open/.edgegpt-0d-resin/Inference_Resin_images/2026-02-18/08/image_20260218_080249.jpg        133        0
2026-02-18   08   /home/open/.edgegpt-0d-resin/Inference_Resin_images/2026-02-18/08/image_20260218_080312.jpg        134        0
2026-02-18   08   /home/open/.edgegpt-0d-resin/Inference_Resin_images/2026-02-18/08/image_20260218_080335.jpg        135        0
2026-02-18   08   /home/open/.edgegpt-0d-resin/Inference_Resin_images/2026-02-18/08/image_20260218_080358.jpg        136        0
2026-02-18   08   /home/open/.edgegpt-0d-resin/Inference_Resin_images/2026-02-18/08/image_20260218_080431.jpg        137        0
2026-02-18   08   /home/open/.edgegpt-0d-resin/Inference_Resin_images/2026-02-18/08/image_20260218_080458.jpg        138        0
2026-02-18   08   /home/open/.edgegpt-0d-resin/Inference_Resin_images/2026-02-18/08/image_20260218_080511.jpg        139        0
2026-02-18   08   /home/open/.edgegpt-0d-resin/Inference_Resin_images/2026-02-18/08/image_20260218_080557.jpg        140        0
2026-02-18   08   /home/open/.edgegpt-0d-resin/Inference_Resin_images/2026-02-18/08/image_20260218_080622.jpg        141        0
2026-02-18   08   /home/open/.edgegpt-0d-resin/Inference_Resin_images/2026-02-18/08/image_20260218_080657.jpg        142        0
2026-02-18   08   /home/open/.edgegpt-0d-resin/Inference_Resin_images/2026-02-18/08/image_20260218_080707.jpg        143        0
2026-02-18   08   /home/open/.edgegpt-0d-resin/Inference_Resin_images/2026-02-18/08/image_20260218_080718.jpg        144        0
2026-02-18   08   /home/open/.edgegpt-0d-resin/Inference_Resin_images/2026-02-18/08/image_20260218_080729.jpg        145        0
2026-02-18   08   /home/open/.edgegpt-0d-resin/Inference_Resin_images/2026-02-18/08/image_20260218_080751.jpg        146        0
2026-02-18   08   /home/open/.edgegpt-0d-resin/Inference_Resin_images/2026-02-18/08/image_20260218_080756.jpg        147        0
2026-02-18   08   /home/open/.edgegpt-0d-resin/Inference_Resin_images/2026-02-18/08/image_20260218_080823.jpg        148        0
2026-02-18   08   /home/open/.edgegpt-0d-resin/Inference_Resin_images/2026-02-18/08/image_20260218_080843.jpg        149        0
2026-02-18   08   /home/open/.edgegpt-0d-resin/Inference_Resin_images/2026-02-18/08/image_20260218_080853.jpg        150        0
2026-02-18   08   /home/open/.edgegpt-0d-resin/Inference_Resin_images/2026-02-18/08/image_20260218_080947.jpg        151        0
2026-02-18   08   /home/open/.edgegpt-0d-resin/Inference_Resin_images/2026-02-18/08/image_20260218_081019.jpg        152        0
